SBD,Sở GD,Toán,Văn,Sử,Địa,Lí,Hóa,Sinh,Ngoại ngữ,GDCD,Năm thi
02018958,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.75,,,7.25,7.5,7.25,8.4,,2023
02018959,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,4.5,7.5,5.5,8.8,,2023
02018960,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,5.75,8.25,8.25,6.8,,2023
02018961,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5,,,6.25,7.75,5.25,4,,2023
02018962,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.25,,,6.75,6.75,2.75,6.2,,2023
02018963,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,7.25,,,3.75,6.75,7.75,6.6,,2023
02018964,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6,,,6.5,4.75,5.75,9.2,,2023
02018965,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,,,7.5,7.5,4.5,8.8,,2023
02018966,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,8.25,7.25,6.5,7.8,,2023
02018967,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6,,,4.25,5,5.25,8.4,,2023
02018968,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.5,4.75,4.25,,,,5.6,8,2023
02018969,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,6.25,7.5,,,,,8,2023
02018970,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,6.75,8,,,,,9,2023
02018971,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,7,8.25,6,6.2,,2023
02018972,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.75,,,7,8,6.5,6.2,,2023
02018973,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7,,,6.75,8.5,8.75,8.8,,2023
02018974,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,4,,,5.5,5.5,6.25,9.4,,2023
02018975,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,6.5,7.75,5,8,,2023
02018976,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.75,,,5,7,7,,,2023
02018977,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,6.25,5.75,,,,,7.25,2023
02018978,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7,,,6.25,7,4.5,8.4,,2023
02018979,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,7,5.5,6.25,,,,,9.25,2023
02018980,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,7.25,5.25,,,,7.8,9,2023
02018981,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.25,,,7,6,4.75,5.2,,2023
02018982,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,,,6.75,7.25,6,8.2,,2023
02018983,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.75,7.75,5.25,,,,7.6,9.75,2023
02018984,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,4,7.25,5,8.6,,2023
02018985,Sở GD&ĐT Thành Phố Hồ Chí Minh,5,6.5,4.75,5.5,,,,,8.25,2023
02018986,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,6.5,6.25,6.5,8.2,,2023
02018987,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,8.25,7,7.25,8.8,,2023
02018988,Sở GD&ĐT Thành Phố Hồ Chí Minh,9,8.25,,,7.5,9,8.75,7,,2023
02018989,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,8,7.5,5.5,6.6,,2023
02018990,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.25,,,7.5,6.5,7.5,8.8,,2023
02018991,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7,,,6.75,8,6,7.2,,2023
02018992,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7,,,8,6.5,7.25,8.2,,2023
02018993,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.5,,,6,7,7.25,,,2023
02018994,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8,7.75,5.75,,,,9,9.5,2023
02018995,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,4.75,,,6.25,7.25,6,,,2023
02018996,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7,,,4.75,5.5,6.5,8,,2023
02018997,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6,4.5,5.25,,,,,7.5,2023
02018998,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6,,,5,8.25,5.75,6.2,,2023
02018999,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,,,6.25,7.25,6.5,6.4,,2023
02019000,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.5,,,7.5,5.25,4.75,6.8,,2023
02019001,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.25,4.75,6,,,,,5.75,2023
02019002,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,7.25,6.25,5.25,,,,8.4,9,2023
02019003,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8,8.5,6.5,,,,,8.75,2023
02019004,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,,,5,7.25,5.5,4.8,,2023
02019005,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,6.75,6.5,5,,,,6.2,8.5,2023
02019006,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,5.5,5.25,,,,6.4,9,2023
02019007,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.25,5.75,4.75,,,,,8.25,2023
02019008,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7,,,7,7.25,7,8.4,,2023
02019009,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.75,,,7.25,7.75,7.5,7.6,,2023
02019010,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.25,,,4.25,8.75,8.5,8,,2023
02019011,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,4.75,,,8,5.25,5.5,7.4,,2023
02019012,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,8,7,7,,,,8.4,9.25,2023
02019013,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,7.25,6.5,6.75,,,,9,9.25,2023
02019014,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,8,6.25,6.75,8.8,,2023
02019015,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,6,7.75,5.75,7.6,,2023
02019016,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7,7.5,6.75,,,,7,9.5,2023
02019017,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.25,,,3.5,6.25,6.5,7.2,,2023
02019018,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7,,,5.5,7,7.75,6.8,,2023
02019019,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8,,,6.5,5.75,6,8.8,,2023
02019020,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,,,7.5,5,6.25,8,,2023
02019021,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.25,,,6.5,6.25,6,9.2,,2023
02019022,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.25,,,7.25,6.75,5,8.6,,2023
02019023,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,6.25,7.5,4,,,2023
02019024,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6,,,7,6.75,7,9.2,,2023
02019025,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.5,,,7,7.25,6.5,,,2023
02019026,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,,,5.75,5.75,4.5,6.8,,2023
02019027,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,5,,,7.25,7.75,6.25,7.6,,2023
02019028,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,5.5,,,7.25,8.25,5.5,7,,2023
02019029,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6,5.25,4.75,,,,,6.75,2023
02019030,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5.5,,,5.25,7.25,5.25,8,,2023
02019031,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.75,,,7.25,8,7.25,7.2,,2023
02019032,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,7.75,6.5,6.5,,,,,9.75,2023
02019033,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,6.5,6.25,6.75,7.2,,2023
02019034,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,6,7.5,7.25,,,2023
02019035,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,3.75,,,5.25,6.75,5.5,5.8,,2023
02019036,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.75,6.5,6.25,,,,,9.25,2023
02019037,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,8.25,8.5,8,,,2023
02019038,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,5,7.5,6.5,8.4,,2023
02019039,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.4,6.5,,,2.75,2.25,5.5,,,2023
02019040,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,6.5,,,7.25,6.75,6.25,9.4,,2023
02019041,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.25,,,7.75,7.25,5.75,8.8,,2023
02019042,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,4.75,,,8.25,8.5,4,8,,2023
02019043,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,7,6.75,7.25,9.2,,2023
02019044,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,8.5,8.5,6.75,8,,2023
02019045,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,4.75,,,9,8.75,5.25,6.2,,2023
02019046,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,6.5,6.75,,,,,9.75,2023
02019047,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.25,,,6.5,5.75,6,8.8,,2023
02019048,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,7.25,7.75,7.75,8.6,,2023
02019049,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.8,3.5,,,5.25,3.75,5.75,8.8,,2023
02019050,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,6.25,,,7,3,4.25,6,,2023
02019051,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,5.75,,,4.5,8.25,8.75,9.2,,2023
02019052,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,4.75,,,4.75,6.25,3.25,7.4,,2023
02019053,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,6.25,,,6.75,6,6.5,8.6,,2023
02019054,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.25,,,6.25,7.25,4.75,8.8,,2023
02019055,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.25,,,6,6.75,7.25,8.8,,2023
02019056,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.25,,,7.25,7.75,7.5,6.6,,2023
02019057,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7,,,6.25,6.25,6.25,5.6,,2023
02019058,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,6.5,,,4.5,6.75,5,4.8,,2023
02019059,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.5,,,6,6.5,9,,,2023
02019060,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.5,,,6,6,6.75,7.8,,2023
02019061,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7,,,8,5.75,5.25,7.8,,2023
02019062,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.75,,,8,4,6.25,9.2,,2023
02019063,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7,,,8.5,5.25,7,9,,2023
02019064,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,8.25,,,7,7,7.75,7.2,,2023
02019065,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.5,,,4.5,8.5,6,7.8,,2023
02019066,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,7,6.5,5.75,,,,,7.75,2023
02019067,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,7.5,6.75,5.75,,,,,8.75,2023
02019068,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.25,,,4.75,8.5,6,9.2,,2023
02019069,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,6.5,6.75,5,,,2023
02019070,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.2,6.75,,,5,6,5.25,7.6,,2023
02019071,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6,,,5.75,6.75,7,9.4,,2023
02019072,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,,,7,6.5,5.25,9,,2023
02019073,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.25,,,8,8.75,8.25,6.4,,2023
02019074,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.75,,,6,8,7.5,9.6,,2023
02019075,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7,,,6,6.25,6.25,,,2023
02019076,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,5.75,,,7,8,6.75,8.2,,2023
02019077,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,5,,,6.25,7.25,6.5,8.8,,2023
02019078,Sở GD&ĐT Thành Phố Hồ Chí Minh,4,5.5,,,4.5,4,5.5,,,2023
02019079,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,5.5,,,5,6.5,7.25,,,2023
02019080,Sở GD&ĐT Thành Phố Hồ Chí Minh,4.6,5.25,6.75,5,,,,,7.75,2023
02019081,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,,,6.75,7,5.5,7.8,,2023
02019082,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,5,6.5,,,,8.4,9.25,2023
02019083,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7,,,6.5,6.5,6.75,8.8,,2023
02019084,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7,7.75,0,,,,9,0,2023
02019085,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7,,,8.25,5.75,5.75,9.4,,2023
02019086,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6,7.25,6.5,,,,,9.5,2023
02019087,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,6.5,8,7,,,,8.4,9.5,2023
02019088,Sở GD&ĐT Thành Phố Hồ Chí Minh,,,,,,,,,,2023
02019089,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7.5,,,7.25,5.5,5.25,8.8,,2023
02019090,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6.75,,,5.5,7.25,7,8.2,,2023
02019091,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.5,,,6.5,7.25,6,8.4,,2023
02019092,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.75,,,7.5,9.5,8.75,6.6,,2023
02019093,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7,,,8.75,8.25,5.25,7.4,,2023
02019094,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,6.5,5.5,7,,,,7.4,9.75,2023
02019095,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.5,,,7.5,7.5,6.5,9,,2023
02019096,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.25,,,7.75,7.5,7.25,8.2,,2023
02019097,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.5,,,6.75,6.5,4.75,6.2,,2023
02019098,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,6.75,,,7.25,7.75,8,7.6,,2023
02019099,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.75,,,7.75,7,7.5,8.4,,2023
02019100,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,6.5,,,6,6,6.5,8.6,,2023
02019101,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,,,7.5,8,6.5,4.6,,2023
02019102,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,4.25,,,7.5,5.5,5.75,9.4,,2023
02019103,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,6.25,,,7.25,8.75,8,8,,2023
02019104,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7,,,6.5,8,6.25,6.8,,2023
02019105,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.75,6,7,,,,8.6,8.75,2023
02019106,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8,7.75,6.75,,,,,9,2023
02019107,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.2,7.75,6.5,5.25,,,,7.6,7,2023
02019108,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,7.5,8.25,6.5,7.2,,2023
02019109,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,7.75,4.5,6,,,,8.2,8.5,2023
02019110,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,5.5,6,3,8.2,,2023
02019111,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.75,,,7.75,7,7.25,9.4,,2023
02019112,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.25,,,7.5,7.25,7.25,8.8,,2023
02019113,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6,7,6.25,,,,8.4,9,2023
02019114,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,5.25,5.25,5.25,,,,,8.75,2023
02019115,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,7.75,,,5.25,8.5,6.5,9.6,,2023
02019116,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.6,8,,,6.25,5.5,5,6.4,,2023
02019117,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,8,8.25,7.5,,,,,9.75,2023
02019118,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6,,,7.75,6,5,5.6,,2023
02019119,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.75,7.5,6.5,,,,8.2,9.75,2023
02019120,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,6.75,6.25,,,,7,8.75,2023
02019121,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6.5,,,4.25,5.75,5.25,8.6,,2023
02019122,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,6.75,,,5,7.75,6,8.2,,2023
02019123,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,7,5.75,5.25,,,,8.4,9.5,2023
02019124,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7,,,6,8,5.75,8.2,,2023
02019125,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,5.25,,,2.25,7.75,3.25,9,,2023
02019126,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,5.75,3.75,5.25,,,,,7.25,2023
02019127,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6,,,7.25,5.75,8.25,7.8,,2023
02019128,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.25,,,7.75,7.75,8.75,8.2,,2023
02019129,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,4.75,,,4.25,3.75,5.75,6.4,,2023
02019130,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.75,,,8.5,7.25,6.75,9.2,,2023
02019131,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.25,,,7.25,9,6,9,,2023
02019132,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,5.5,,,7.75,7.25,6,9,,2023
02019133,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.25,,,8.5,3.5,4.25,7.8,,2023
02019134,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,6.5,,,6.75,7.25,8,8.4,,2023
02019135,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.25,,,5.5,7.5,4.75,6.2,,2023
02019136,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,8.25,8.25,6.75,7.6,,2023
02019137,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.8,7.25,,,8.25,8.75,7.75,7.6,,2023
02019138,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,3.75,,,6.75,4.5,5.5,8.2,,2023
02019139,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.5,,,5.5,4,4.75,6.4,,2023
02019140,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,4.5,,,8,6.75,6.5,9.2,,2023
02019141,Sở GD&ĐT Thành Phố Hồ Chí Minh,6,5.5,,,5.25,7,6,8.8,,2023
02019142,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,6,,,7.5,5.5,5.5,9,,2023
02019143,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.5,7.5,6.25,,,,8.6,9.25,2023
02019144,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,7.5,6.25,5.5,,,,6.6,8.75,2023
02019145,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,8.25,8.5,7.5,,,,,9.75,2023
02019146,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.5,5.25,5.25,,,,,6.75,2023
02019147,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.6,6,7.5,8,,,,,9.75,2023
02019148,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7.5,,,3.75,7,5.75,6.2,,2023
02019149,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,5,7.75,7.25,7.4,,2023
02019150,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,6.5,,,7.75,8,5.25,6.2,,2023
02019151,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,6.75,,,5,4.25,7.25,9.2,,2023
02019152,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.75,,,8.25,6,5,9.2,,2023
02019153,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,4.75,,,6.25,8.5,5.75,5.6,,2023
02019154,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,5.5,,,5,6.25,8,9,,2023
02019155,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7,,,3.25,3.5,2.25,6.6,,2023
02019156,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5,,,7.75,7,7.75,9.4,,2023
02019157,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,3.75,,,7.5,7.75,6.75,9.4,,2023
02019158,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,7.5,5.5,5.75,8.8,,2023
02019159,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,5.5,,,6.75,7,6,6.2,,2023
02019160,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,8,,,7,8.25,7,5.4,,2023
02019161,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,5.75,,,6.5,8.75,8.25,9.2,,2023
02019162,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,6.75,8,8,8,,2023
02019163,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,6,5,6,6.6,,2023
02019164,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.25,,,7.75,8.25,8,7.6,,2023
02019165,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.8,7.5,,,6.75,8,6.25,6.8,,2023
02019166,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.75,,,6.75,6.75,5.5,8.4,,2023
02019167,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7.75,7,6.75,,,,7.2,10,2023
02019168,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.75,7.5,7.25,,,,9.4,9.25,2023
02019169,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,6.25,,,8,8.5,7,5.6,,2023
02019170,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,5.25,,,6.75,7.5,7,8.2,,2023
02019171,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6,,,6.75,6.25,6.25,6,,2023
02019172,Sở GD&ĐT Thành Phố Hồ Chí Minh,3.2,3.5,,,3.25,2.25,4,3.4,,2023
02019173,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,5.5,,,6.5,6.5,6.25,9.6,,2023
02019174,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,6.75,,,7.75,7.25,6,8.8,,2023
02019175,Sở GD&ĐT Thành Phố Hồ Chí Minh,8,7.5,,,5.5,7.25,6.25,7.8,,2023
02019176,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8,,,6,6.25,6.5,9,,2023
02019177,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.4,4.5,,,6,5.75,6,8,,2023
02019178,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,5,,,5.5,6.5,5,8.4,,2023
02019179,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,4.75,,,6.75,8.25,5.25,8.6,,2023
02019180,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7,,,7.5,7,6.25,7.4,,2023
02019181,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,6.5,,,6.25,6.25,6.75,8.2,,2023
02019182,Sở GD&ĐT Thành Phố Hồ Chí Minh,6.4,5.75,6.75,4.5,,,,,8.75,2023
02019183,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,8,6.25,5.5,,,,8,9.25,2023
02019184,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.6,7.75,,,6.75,6.5,5.5,8,,2023
02019185,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,8.25,8.75,7.75,,,,8.6,10,2023
02019186,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.8,5.5,6.75,6.5,,,,,7.75,2023
02019187,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.2,7,7,6.75,,,,,9.75,2023
02019188,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,7.5,,,7.25,5.5,6.5,8.6,,2023
02019189,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,6.75,,,5.5,5.25,6.75,8.4,,2023
02019190,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,8.25,,,8,7,6.75,9.4,,2023
02019191,Sở GD&ĐT Thành Phố Hồ Chí Minh,5.4,8,6.25,5.75,,,,8.8,8.5,2023
02019192,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.6,7.5,,,5.75,4.5,4.5,6.4,,2023
02019193,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.2,7.5,,,8.25,6.75,6,7.4,,2023
02019194,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,8.5,,,7.25,6.5,7.25,8.8,,2023
02019195,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6,,,7,7.75,6.75,9.2,,2023
02019196,Sở GD&ĐT Thành Phố Hồ Chí Minh,7.8,6.5,,,4.5,7,5.25,9,,2023
02019197,Sở GD&ĐT Thành Phố Hồ Chí Minh,8.4,8,,,8.5,6.25,5.5,8.6,,2023
02019198,Sở GD&ĐT Thành Phố Hồ Chí Minh,7,7,,,5,3.75,5.75,8.6,,2023
